eventname,outcome,type,compiledgametime,playsection,zone,manpowersituation,goal,teamid,playerid,opposingteamgoalieoniceid,xadjcoord,yadjcoord,shotAssist
reception,successful,regular,3435.7334,innerSlot,oz,powerPlay,0,311,112050,80264,71.11264038,2.264705658,0
shot,successful,slot,3435.9,innerSlot,oz,powerPlay,0,311,112050,80264,71.6155777,2.76764679,1
pass,successful,rush,3451.5,eastPoint,oz,powerPlay,0,311,94531,80264,33.89498901,32.9441185,0
reception,successful,regular,3451.9333,eastPoint,oz,powerPlay,0,311,112050,80264,34.90087128,39.98529434,0
pass,successful,southoffboards,3453.9,outsideNorthEast,oz,powerPlay,0,311,112050,80264,72.62145996,37.97352982,0
reception,successful,regular,3454.6,outsideNorthEast,oz,powerPlay,0,311,1731661,80264,54.51557922,35.45882416,0
shot,successful,slot,3463.0667,westOuterSlot,oz,shortHanded,0,315,82048,5152,61.66383362,-15.84411812,1
pass,successful,d2d,3464.6333,westOuterSlotDZ,dz,powerPlay,0,311,111452,80264,-73.73442078,10.8147049,0
reception,successful,regular,3466.3667,westOuterSlotDZ,dz,powerPlay,0,311,237838,80264,-54.62265015,16.34705925,0
pass,successful,d2d,3469.4,innerSlotDZ,dz,powerPlay,0,311,237838,80264,-67.6991272,-2.261764526,0
reception,successful,regular,3472.7666,outsideNorthWestDZ,dz,powerPlay,0,311,111452,80264,-63.1726532,34.45294189,0
pass,successful,d2d,3473.1,outsideNorthWestDZ,dz,powerPlay,0,311,111452,80264,-60.15501404,34.45294189,0
reception,successful,regular,3473.7666,westOuterSlotDZ,dz,powerPlay,0,311,6588,80264,-57.13735962,16.85000038,0
pass,successful,north,3477.1,southCenterNZ,nz,powerPlay,0,311,6588,80264,-22.93736267,-3.770587921,0
reception,successful,regular,3477.7666,northWestBoardsNZ,nz,powerPlay,0,311,237838,80264,7.239105225,-30.4264679,0
pass,successful,southoffboards,3480.1333,outsideNorthWest,oz,powerPlay,0,311,237838,80264,64.06360626,-39.47940826,0
reception,successful,regular,3481.7334,westPoint,oz,powerPlay,0,311,6588,80264,36.90477753,-28.91764832,0
pass,successful,eastwest,3483.3333,centerPoint,oz,powerPlay,0,311,6588,80264,35.89889526,-7.291175842,0
reception,successful,regular,3484.0334,eastPoint,oz,powerPlay,0,311,5814,80264,44.44889832,32.44117737,0
pass,successful,slot,3485.6333,eastPoint,oz,powerPlay,0,311,5814,80264,48.9753685,32.44117737,0
reception,successful,regular,3486,innerSlot,oz,powerPlay,0,311,237838,80264,67.08125305,3.270587921,0
shot,failed,slot,3486.0334,innerSlot,oz,powerPlay,0,311,237838,80264,68.08709717,3.270590067,1
pass,failed,south,3490.4,westPoint,oz,powerPlay,0,311,110409,80264,49.98125076,-37.46764374,0
reception,failed,regular,3490.9333,westPoint,oz,powerPlay,0,311,6588,80264,29.86360168,-13.82941055,0
pass,successful,d2d,3498.5,centerPointDZ,dz,powerPlay,0,311,6588,80264,-44.57168579,10.8147049,0
reception,successful,regular,3499.6333,eastPointDZ,dz,powerPlay,0,311,237838,80264,-35.51875305,-18.85882187,0
pass,successful,north,3501.3333,southCenterNZ,nz,powerPlay,0,311,237838,80264,-19.92757416,4.276470184,0
reception,successful,regular,3501.9333,southEastBoardsNZ,nz,powerPlay,0,311,6588,80264,-2.324630737,36.96764755,0
pass,successful,northoffboards,3504.0334,eastPoint,oz,powerPlay,0,311,6588,80264,45.45478058,37.47058868,0
reception,successful,regular,3505.7334,outsideNorthWest,oz,powerPlay,0,311,110409,80264,70.09889984,-38.473526,0
pass,successful,northoffboards,3507.1667,outsideNorthWest,oz,powerPlay,0,311,110409,80264,95.74889374,-26.40293884,0
reception,successful,regular,3507.8,outsideNorthEast,oz,powerPlay,0,311,6588,80264,98.26360321,0.755882263,0
pass,failed,slot,3508.1333,outsideNorthWest,oz,powerPlay,0,311,6588,80264,95.24595642,-0.752941132,0
pass,successful,north,3510.6,centerPoint,oz,powerPlay,0,311,237838,80264,36.40184021,-6.285293579,0
reception,successful,regular,3511.4333,outsideNorthWest,oz,powerPlay,0,311,110409,80264,66.57830811,-27.91176605,0
pass,successful,eastwest,3513,westPoint,oz,powerPlay,0,311,110409,80264,49.47830963,-34.95294189,0
reception,successful,regular,3513.9,centerPoint,oz,powerPlay,0,311,237838,80264,35.89889526,1.258823395,0
pass,successful,eastwest,3514.3333,centerPoint,oz,powerPlay,0,311,237838,80264,34.39007568,-0.752941132,0
reception,successful,regular,3515.3333,outsideNorthEast,oz,powerPlay,0,311,5814,80264,57.02242661,31.4352932,0
pass,successful,eastwest,3516.3,outsideNorthEast,oz,powerPlay,0,311,5814,80264,67.08125305,31.4352932,0
reception,successful,regular,3516.9666,outsideNorthWest,oz,powerPlay,0,311,110409,80264,75.63124847,-21.87647247,0
shot,successful,outside,3517.4,outsideNorthWest,oz,powerPlay,0,311,110409,80264,77.14007568,-16.34411621,1
pass,successful,d2doffboards,3520.4333,outsideNorthWestDZ,dz,shortHanded,0,315,20775372,5152,-98.26360321,17.85293961,0
reception,successful,regular,3523.0667,outsideNorthEastDZ,dz,shortHanded,0,315,54915,5152,-73.61948395,-39.98529434,0
pass,successful,d2doffboards,3525.1667,outsideNorthEastDZ,dz,evenStrength,0,315,54915,5152,-80.66065979,-37.47058868,0
reception,successful,regular,3526.1667,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-94.24007416,-29.42353058,0
pass,successful,d2doffboards,3526.2666,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-94.74301147,-27.91470528,0
reception,successful,regular,3527.4333,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-99.26948547,7.291175842,0
pass,successful,ozentrystretchoffboards,3529.5334,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-67.08125305,31.9352951,0
reception,successful,ozentry,3531.8333,westPoint,oz,evenStrength,0,315,54915,5152,44.57168579,-31.93823624,0
shot,failed,slot,3532.7,westOuterSlot,oz,evenStrength,0,315,54915,5152,69.71089172,-21.37647057,1
pass,failed,outlet,3537.3667,eastPointDZ,dz,evenStrength,0,311,80,80264,-35.51875305,-15.84117508,0
pass,successful,south,3542.7334,southCenterNZ,nz,evenStrength,0,315,20775372,5152,-22.83028412,-8.802940369,0
reception,successful,regular,3545.1667,westPointDZ,dz,evenStrength,0,315,79380,5152,-49.48616791,29.42058563,0
pass,failed,ozentrystretch,3546.5667,westPointDZ,dz,evenStrength,0,315,79380,5152,-35.40381622,29.92353058,0
pass,failed,outletoffboards,3553.4666,outsideNorthWestDZ,dz,evenStrength,0,315,20775372,5152,-94.24793243,0.752941132,0
pass,successful,d2d,3562.4666,outsideNorthEastDZ,dz,evenStrength,0,315,80264,5152,-97.26557922,-0.755882263,0
reception,successful,regular,3563.5667,outsideNorthEastDZ,dz,evenStrength,0,315,400162,5152,-94.75086975,-18.35882378,0
pass,successful,d2doffboards,3563.8333,outsideNorthEastDZ,dz,evenStrength,0,315,400162,5152,-96.76263428,-15.84411812,0
reception,successful,regular,3565.4333,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-89.72145844,33.44411469,0
pass,successful,outletoffboards,3565.7334,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-85.19499207,34.95294189,0
reception,successful,regular,3566.4333,westPointDZ,dz,evenStrength,0,315,81408,5152,-50.9949913,39.47940826,0
pass,successful,d2doffboards,3567.5,westPointDZ,dz,evenStrength,0,315,81408,5152,-53.00675583,39.47940826,0
reception,successful,regular,3569.0334,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-84.69204712,35.45587921,0
pass,successful,d2doffboards,3569.3667,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-91.23028564,31.43235016,0
reception,successful,regular,3571.6,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-90.22440338,-29.92647171,0
pass,successful,outletoffboards,3571.6333,outsideNorthEastDZ,dz,evenStrength,0,315,20775372,5152,-91.23028564,-30.42941284,0
reception,successful,regular,3573.4333,outsideNorthEastDZ,dz,evenStrength,0,315,78625,5152,-69.60381317,-39.48235321,0
pass,failed,outlet,3573.5,outsideNorthEastDZ,dz,evenStrength,0,315,78625,5152,-65.58028412,-38.97941208,0
pass,successful,north,3576.1333,southWestBoardsNZ,nz,evenStrength,0,315,121680,5152,-3.718521118,-38.47647095,0
reception,successful,regular,3576.9,northCenterNZ,nz,evenStrength,0,315,81408,5152,12.37559509,-15.84411812,0
pass,successful,d2doffboards,3581,outsideNorthEastDZ,dz,evenStrength,0,311,5152,80264,-85.81286621,-12.32058716,0
reception,successful,regular,3582.6333,outsideNorthEastDZ,dz,evenStrength,0,311,237838,80264,-82.2922821,-38.97647095,0
shot,successful,outside,3586.5,northEastBoardsNZ,oz,evenStrength,0,315,20161,5152,5.342277527,40.48529053,1
pass,failed,northoffboards,3589.6,outsideNorthWest,oz,evenStrength,0,315,10534,5152,56.13934326,-40.99117661,0
pass,successful,d2doffboards,3592.4666,outsideNorthWestDZ,dz,evenStrength,0,311,446706,80264,-97.88345337,22.38235283,0
reception,successful,regular,3594.1333,outsideNorthEastDZ,dz,evenStrength,0,311,94531,80264,-95.3687439,-28.41470337,0
pass,successful,stretch,3597.2334,eastPointDZ,dz,evenStrength,0,311,94531,80264,-26.46580505,-36.96470642,0
reception,successful,regular,3597.7334,northWestBoardsNZ,nz,evenStrength,0,311,1731661,80264,4.716545105,-24.39117432,0
pass,successful,south,3602.6,southCenterNZ,nz,evenStrength,0,315,80518,5152,-1.318748474,-2.764705658,0
reception,successful,regular,3603.4,centerPointDZ,dz,evenStrength,0,315,79380,5152,-33.50698853,13.32941246,0
pass,successful,d2doffboards,3610.8,outsideNorthWestDZ,dz,evenStrength,0,315,79380,5152,-72.73640442,40.48823547,0
reception,successful,regular,3612.6,outsideNorthWestDZ,dz,evenStrength,0,315,80518,5152,-98.38639832,6.791175842,0
pass,successful,stretchoffboards,3614.5334,outsideNorthWestDZ,dz,evenStrength,0,315,80518,5152,-85.81286621,17.35294151,0
reception,successful,regular,3615.7,northEastBoardsNZ,nz,evenStrength,0,315,79380,5152,4.213600159,37.97352982,0
pass,successful,slot,3618.1,eastOuterSlot,oz,evenStrength,0,315,79380,5152,54.50772095,20.3705883,0
reception,successful,regular,3618.8333,westOuterSlot,oz,evenStrength,0,315,82048,5152,64.56654358,-16.84705734,0
pass,successful,d2doffboards,3622.2334,outsideNorthWestDZ,dz,shortHanded,0,311,80,80264,-81.17146301,32.43823242,0
reception,successful,regular,3624.1333,outsideNorthWestDZ,dz,shortHanded,0,311,94531,80264,-97.76851654,12.82352829,0
pass,successful,slot,3631.0334,eastPoint,oz,powerPlay,0,315,79380,5152,42.43713379,18.35882378,0
reception,successful,regular,3631.7,westOuterSlot,oz,powerPlay,0,315,81408,5152,60.04007339,-20.87059021,0
shot,failed,slot,3631.8,westOuterSlot,oz,powerPlay,0,315,81408,5152,60.54301453,-21.37352753,1
pass,successful,south,3641.7,eastPoint,oz,powerPlay,0,315,78625,5152,47.4665451,22.88529396,0
reception,successful,regular,3642.2666,centerPoint,oz,powerPlay,0,315,79380,5152,31.87536621,0.252941132,0
pass,successful,north,3643.3667,centerPoint,oz,powerPlay,0,315,79380,5152,32.88124847,-2.261764526,0
reception,successful,regular,3643.9333,outsideNorthWest,oz,powerPlay,0,315,81408,5152,59.53713226,-26.90588379,0
pass,successful,eastwest,3647,centerPoint,oz,powerPlay,0,315,81408,5152,30.86948395,-10.81176376,0
reception,successful,regular,3647.7334,eastPoint,oz,powerPlay,0,315,78625,5152,34.39007568,34.45294189,0
pass,successful,north,3650.6,centerPoint,oz,powerPlay,0,315,78625,5152,39.92242813,3.773529053,0
reception,successful,regular,3651.0334,eastPoint,oz,powerPlay,0,315,81408,5152,44.95183945,24.39411736,0
shot,successful,slot,3652.0667,eastOuterSlot,oz,powerPlay,0,315,81408,5152,61.5489006,-21.87940025,1
pass,successful,slot,3656.3333,outsideNorthEast,oz,powerPlay,0,315,78625,5152,75.63909912,19.36470032,0
reception,successful,regular,3657.6333,westOuterSlot,oz,powerPlay,0,315,81408,5152,57.03028488,-14.83529282,0
pass,successful,eastwest,3658.8,westPoint,oz,powerPlay,0,315,81408,5152,37.91852188,-30.4264679,0
reception,successful,regular,3659.8,centerPoint,oz,powerPlay,0,315,79380,5152,31.38028717,11.82058716,0
pass,successful,north,3661.5334,eastPoint,oz,powerPlay,0,315,79380,5152,37.41558075,27.41176414,0
reception,successful,regular,3662.3333,outsideNorthEast,oz,powerPlay,0,315,78625,5152,82.17734528,33.95000076,0
pass,successful,south,3664.4333,outsideNorthEast,oz,powerPlay,0,315,78625,5152,74.13028717,32.44117737,0
reception,successful,regular,3665.1667,centerPoint,oz,powerPlay,0,315,79380,5152,36.40969849,14.33529472,0
pass,successful,eastwest,3665.2,centerPoint,oz,powerPlay,0,315,79380,5152,36.40969849,14.33529472,0
reception,successful,regular,3665.8333,centerPoint,oz,powerPlay,0,315,81408,5152,48.48028564,-14.33235168,0
pass,successful,eastwest,3665.8667,centerPoint,oz,powerPlay,0,315,81408,5152,48.48028564,-14.33235168,0
reception,successful,regular,3666.8,centerPoint,oz,powerPlay,0,315,79380,5152,39.93028641,15.84411812,0
pass,successful,eastwest,3666.8333,centerPoint,oz,powerPlay,0,315,79380,5152,39.93028641,15.84411812,0
reception,successful,regular,3667.7666,westPoint,oz,powerPlay,0,315,81408,5152,52.00087357,-23.38529205,0
pass,successful,eastwest,3667.8,westPoint,oz,powerPlay,0,315,81408,5152,50.9949913,-22.37940979,0
reception,successful,regular,3668.6333,centerPoint,oz,powerPlay,0,315,79380,5152,38.42146301,14.33529472,0
pass,successful,north,3669.8667,centerPoint,oz,powerPlay,0,315,79380,5152,42.44499207,3.773529053,0
reception,successful,regular,3671,outsideNorthEast,oz,powerPlay,0,315,78625,5152,54.01263809,35.96176529,0
shot,successful,slot,3675.7666,eastOuterSlot,oz,powerPlay,0,315,78625,5152,56.52734375,7.294116974,1
pass,successful,south,3679.1667,outsideNorthWest,oz,powerPlay,0,315,79380,5152,82.17734528,-36.46176147,0
reception,successful,regular,3679.9333,westPoint,oz,powerPlay,0,315,81408,5152,35.40381622,-28.41470337,0
pass,successful,eastwest,3680.6333,westPoint,oz,powerPlay,0,315,81408,5152,33.3920517,-23.38529205,0
reception,successful,regular,3681.4,eastPoint,oz,powerPlay,0,315,78625,5152,48.48028564,20.87352943,0
shot,successful,slot,3682.3333,eastOuterSlot,oz,powerPlay,0,315,78625,5152,64.57440186,15.34117699,1
pass,successful,south,3685.8,outsideNorthEast,oz,powerPlay,0,315,10534,5152,55.01852036,38.47647095,0
reception,successful,regular,3687.3333,eastPoint,oz,powerPlay,0,315,81408,5152,39.42734528,36.46470642,0
pass,successful,north,3690.3333,centerPoint,oz,powerPlay,0,315,81408,5152,33.3920517,10.31176376,0
reception,successful,regular,3690.9333,centerPoint,oz,powerPlay,0,315,79380,5152,34.90087128,13.83235359,0
pass,successful,north,3692.7,eastPoint,oz,powerPlay,0,315,79380,5152,40.43322754,31.93823624,0
reception,successful,regular,3693.6,outsideNorthEast,oz,powerPlay,0,315,78625,5152,73.12440491,32.9441185,0
pass,successful,south,3695.7334,outsideNorthEast,oz,powerPlay,0,315,78625,5152,72.62145996,33.44705963,0
reception,successful,regular,3696.5,eastPoint,oz,powerPlay,0,315,79380,5152,42.44499207,29.42353058,0
pass,successful,slot,3697.3333,eastPoint,oz,powerPlay,0,315,79380,5152,43.95381546,19.36470604,0
reception,successful,regular,3698.0667,westOuterSlot,oz,powerPlay,0,315,81408,5152,59.04199982,-19.86470032,0
shot,successful,slot,3698.1,westOuterSlot,oz,powerPlay,0,315,81408,5152,59.04204941,-19.86470795,1
pass,successful,south,3701.1333,outsideNorthWest,oz,powerPlay,0,315,10534,5152,79.6626358,-36.46176147,0
reception,successful,regular,3701.7334,outsideNorthWest,oz,powerPlay,0,315,81408,5152,54.51557922,-38.473526,0
pass,successful,eastwest,3704.8667,centerPoint,oz,powerPlay,0,315,81408,5152,34.90087128,1.761764526,0
reception,successful,regular,3705.7666,outsideNorthWest,oz,powerPlay,0,315,79380,5152,61.05381393,-27.91176605,0
shot,successful,outside,3705.8,outsideNorthWest,oz,powerPlay,0,315,79380,5152,61.05381393,-27.91176605,1
pass,successful,d2d,3708.5667,westOuterSlotDZ,dz,shortHanded,0,311,111452,80264,-69.09301758,22.37940979,0
reception,successful,regular,3708.9333,outsideNorthWestDZ,dz,shortHanded,0,311,80,80264,-80.15772247,21.37352753,0
pass,successful,d2d,3715.5667,outsideNorthEastDZ,dz,powerPlay,0,315,80264,5152,-94.35501099,-6.285293579,0
reception,successful,regular,3716.6667,outsideNorthEastDZ,dz,powerPlay,0,315,79380,5152,-95.86383057,-7.291175842,0
pass,successful,stretch,3719.8667,westPointDZ,dz,powerPlay,0,315,79380,5152,-47.07853699,21.8794117,0
reception,successful,regular,3720.8667,northWestBoardsNZ,nz,powerPlay,0,315,78625,5152,11.26263428,-35.95882416,0
pass,failed,slot,3724.4,outsideNorthWest,oz,powerPlay,0,315,78625,5152,93.24205017,-28.41470337,0
pass,successful,outlet,3725.5334,innerSlotDZ,dz,shortHanded,0,311,94531,80264,-79.15184021,3.770587921,0
reception,successful,regular,3725.7666,westOuterSlotDZ,dz,shortHanded,0,311,111452,80264,-71.60771942,9.8058815,0
pass,successful,outlet,3726.3333,innerSlotDZ,dz,shortHanded,0,311,111452,80264,-63.56066132,0.25,0
reception,successful,regular,3727.9,centerPointDZ,dz,shortHanded,0,311,111452,80264,-26.8459549,-2.76764679,0
pass,failed,rush,3730.4,centerPoint,oz,shortHanded,0,311,111452,80264,43.56581116,-8.802940369,0
pass,successful,d2d,3731.2,innerSlotDZ,dz,powerPlay,0,315,81408,5152,-63.67559814,0.252941132,0
reception,successful,regular,3731.9,centerPointDZ,dz,powerPlay,0,315,10534,5152,-47.58148193,2.76764679,0
pass,successful,outlet,3733.5334,westPointDZ,dz,powerPlay,0,315,10534,5152,-44.06089783,26.40588188,0
reception,successful,regular,3734.6,southWestBoardsNZ,nz,powerPlay,0,315,79380,5152,-8.35206604,-32.43823242,0
pass,successful,north,3739.5667,outsideNorthWest,oz,powerPlay,0,315,80518,5152,69.60381317,-22.88235474,0
reception,successful,regular,3739.9333,outsideNorthWest,oz,powerPlay,0,315,10534,5152,76.1420517,-29.42058563,0
pass,successful,southoffboards,3740.3333,outsideNorthWest,oz,powerPlay,0,315,10534,5152,76.1420517,-32.43823242,0
reception,successful,regular,3741.2666,westPoint,oz,powerPlay,0,315,81408,5152,36.91263962,-36.96470642,0
shot,failed,outsideblocked,3742.1,westPoint,oz,powerPlay,0,315,81408,5152,38.92440414,-35.95882416,1
pass,successful,south,3743.5667,westOuterSlot,oz,powerPlay,0,315,10534,5152,73.62734222,-12.32058716,0
reception,successful,regular,3745.3,westPoint,oz,powerPlay,0,315,81408,5152,47.97734451,-34.95294189,0
pass,successful,d2d,3757.0334,centerPointDZ,dz,powerPlay,0,315,79380,5152,-35.00794983,-0.752941132,0
reception,successful,regular,3758.5,centerPointDZ,dz,powerPlay,0,315,78625,5152,-50.59912109,-15.33823395,0
pass,failed,northoffboards,3764.9666,outsideNorthEast,oz,powerPlay,0,315,10534,5152,91.73322296,30.93235207,0
pass,successful,d2d,3772.8,innerSlotDZ,dz,powerPlay,0,315,80264,5152,-83.79324341,-5.279411316,0
reception,successful,regular,3774.8333,innerSlotDZ,dz,powerPlay,0,315,79380,5152,-73.73442078,-2.764705658,0
pass,successful,d2d,3777.6,centerPointDZ,dz,powerPlay,0,315,79380,5152,-43.05500793,0.755882263,0
reception,successful,regular,3779.3667,eastOuterSlotDZ,dz,powerPlay,0,315,884,5152,-66.6932373,-12.82352829,0
pass,failed,eastwest,3783.9,centerPoint,oz,powerPlay,0,315,884,5152,43.94595718,-1.255882263,0
pass,successful,d2d,3798.0334,outsideNorthWestDZ,dz,powerPlay,0,315,80264,5152,-94.36286926,6.791175842,0
reception,successful,regular,3800.1333,outsideNorthWestDZ,dz,powerPlay,0,315,20775372,5152,-92.85404968,6.288234711,0
pass,successful,d2d,3804.0667,eastPointDZ,dz,powerPlay,0,315,20775372,5152,-48.09228516,-26.40293884,0
reception,successful,regular,3805.2666,outsideNorthEastDZ,dz,powerPlay,0,315,884,5152,-73.74227905,-22.88235474,0
pass,successful,outlet,3806.3,centerPointDZ,dz,powerPlay,0,315,884,5152,-50.60697937,-15.33823395,0
